CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03;Contas a Receber;209529.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03;Contas a Receber;202711.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03.01;Clientes;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03.01;Clientes;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.04;Estoques;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.04;Estoques;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06;Tributos a Recuperar;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06;Tributos a Recuperar;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06.01;Tributos Correntes a Recuperar;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06.01;Tributos Correntes a Recuperar;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08;Outros Ativos Circulantes;538907.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08;Outros Ativos Circulantes;400266.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03;Outros;538907.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03;Outros;400266.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03.01;Lotes a comercializar;481333.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03.01;Lotes a comercializar;366101.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03.02;Dividendos a receber;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03.02;Dividendos a receber;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03.03;Valores a receber de partes relacionadas;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03.03;Valores a receber de partes relacionadas;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03.04;Demais contas a receber;57574.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03.04;Demais contas a receber;34165.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02;Ativo Não Circulante;1417489.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02;Ativo Não Circulante;1348187.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01;Ativo Realizável a Longo Prazo;844193.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01;Ativo Realizável a Longo Prazo;785685.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.04;Contas a Receber;571139.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.04;Contas a Receber;501248.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.04.01;Clientes;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.04.01;Clientes;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.05;Estoques;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.05;Estoques;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.07;Tributos Diferidos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.07;Tributos Diferidos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10;Outros Ativos Não Circulantes;273054.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10;Outros Ativos Não Circulantes;284437.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.03;Lotes a comercializar;235044.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.03;Lotes a comercializar;211897.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.04;Dividendos a receber;3211.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.04;Dividendos a receber;2156.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.05;Valores a receber de partes relacionadas;731.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.05;Valores a receber de partes relacionadas;6316.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.01.10.06;Outros créditos;34068.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.01.10.06;Outros créditos;64068.0000000000;N
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02;Investimentos;28526.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02;Investimentos;23426.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02.01;Participações Societárias;28526.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02.01;Participações Societárias;23426.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03;Imobilizado;30689.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03;Imobilizado;34279.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03.01;Imobilizado em Operação;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04;Intangível;514081.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04;Intangível;504797.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.01;Intangíveis;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.01;Intangíveis;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.02;Goodwill;0.0000000000;S
16.811.931/0001-00;2020-12-31;1;ALPHAVILLE S.A.;025275;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.02;Goodwill;0.0000000000;S
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1;Ativo Total;36954.0000000000;S
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1;Ativo Total;529067.0000000000;S
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01;Ativo Circulante;16330.0000000000;S
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01;Ativo Circulante;506654.0000000000;S
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;3104.0000000000;S
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;486707.0000000000;S
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.01.01;Caixa e Equivalentes de Caixa;3104.0000000000;N
16.922.038/0001-51;2020-12-31;2;ENJOEI S.A.;025259;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.01.01;Caixa e Equivalentes de Caixa;486707.0000000000;N
